公司标签,职位名称,公司名称,经纬度,jobid,薪资,城市,学历要求,经验要求,公司性质,行业,发布时间,薪资下限(k),薪资上限(k),平均薪资(k),省份,区域,详细地址,学历等级,经验年限
"['拥有节能环保技术', '国企供应商', '知名品牌供应商', '高新技术企业', '国家企业技术中心', '海关高级认证', '经营年限全国同行前5%', '绝对控股1家公司', '战略性新兴领域创新能力', '拥有高价值专利', '专利授权量同领域前50', '技术布局行业领先', '拥有绿色低碳技术', '拥有工艺创新能力', '拥有绿色资质', '拥有自主品牌', '旗下品牌同行前5%', '全国多家直营店', '大学生就业贡献']",跨域控制匹配工程师(CQ),联合汽车电子,"['29.764041', '106.646783']",169080039,1-1.5万,重庆市-两江新区,硕士,在校生/应届生,合资,汽车零配件,1.76227E+12,10,15,12.5,重庆市,两江新区,重庆市两江新区双凤桥街道空港大道633号重庆长安望江工业集团有限公司,5,0
"['2024年专利授权量同比高速增长', '拥有高价值专利', '拥有绿色资质', '拥有节能环保技术', '知名品牌供应商', '上市企业供应商', '上市企业子公司', '高新技术企业', '双软认证企业', '专精特新企业', '央企供应商', '政府供应商', '守合同重信用企业', '经营年限全国同行前15%', '绝对控股4家公司', '战略性新兴领域创新能力', '技术布局行业领先', '拥有工艺创新能力', '拥有自主品牌', '大学生就业贡献']",研发先锋计划（创新工程师的孵化器）（重庆）,浙江涵普电力科技,"['30.554996', '120.950699']",168852668,5-8千·13薪,嘉兴市-海盐县,本科,在校生/应届生,民营,电气/电力/水利,1.76313E+12,4.6,7.4,6,浙江省,海盐县,浙江省嘉兴市海盐县武原街道新桥北路394号,4,0
"['拥有节能环保技术', '外商投资企业', '省级企业技术中心', '战略性新兴领域创新能力', '拥有发明专利', '专利授权量同领域前5%', '技术布局行业领先', '拥有工艺创新能力', '大学生就业贡献']",研发管培-嵌入式软件工程师（功能软件）,欧摩威汽车研发（重庆）,"['29.669421', '106.502957']",169890236,1-1.5万·13薪,重庆市-两江新区,硕士,在校生/应届生,外资（欧美）,汽车,1.76608E+12,9.2,13.8,11.5,重庆市,两江新区,重庆市两江新区康美街道金渝大道普洛斯(重庆)物流园,5,0
"['小巨人企业', '高新技术企业', '创新型中小企业', '专精特新企业', '经营年限全国同行前5%', 'B轮融资', '战略性新兴领域创新能力', '拥有高价值专利', '专利授权量同领域前10%', '技术布局行业领先', '拥有自主品牌', '大学生就业贡献']",应用工程师（地点：上海）（重庆）,苏州顺芯半导体,"['31.186858', '121.43842']",161144060,1.4-1.9万,上海市-徐汇区,本科,在校生/应届生,民营,电子技术/半导体/集成电路,1.76709E+12,14,19,16.5,上海市,徐汇区,上海市徐汇区徐家汇街道华谊兄弟时尚(上海)文化传媒有限公司上海电影广场,4,0
"['拥有节能环保技术', '国企供应商', '知名品牌供应商', '高新技术企业', '国家企业技术中心', '海关高级认证', '经营年限全国同行前5%', '绝对控股1家公司', '战略性新兴领域创新能力', '拥有高价值专利', '专利授权量同领域前50', '技术布局行业领先', '拥有绿色低碳技术', '拥有工艺创新能力', '拥有绿色资质', '拥有自主品牌', '旗下品牌同行前5%', '全国多家直营店', '大学生就业贡献']",嵌入式基础软件开发工程师(CQ),联合汽车电子,"[29.690781, 106.593817]",167334642,1-2万,重庆市-重庆市,硕士,在校生/应届生,合资,汽车零配件,1.76175E+12,10,20,15,重庆市,重庆市,重庆市重庆市渝北经开区云枣路3号,5,0
"['拥有绿色低碳技术', '2024年专利授权量同比高速增长', 'A股上市', '发债企业', '高新技术企业', '专精特新企业', '经营年限全国同行前10%', '深创投投资', '绝对控股21家公司', '国家级政府引导基金投资', '战略性新兴领域创新能力', '拥有高价值专利', '专利授权量同领域前50', '技术布局行业领先', '拥有工艺创新能力', '拥有绿色资质', '拥有自主品牌', '旗下品牌同行前5%', '全国多家直营店', '大学生就业贡献']",2026届睿创重庆校招-固件开发工程师,烟台睿创微纳技术,"['29.616668', '106.515704']",169326083,1.5-1.8万·14薪,重庆市-两江新区,硕士,在校生/应届生,已上市,电子技术/半导体/集成电路,1.76338E+12,12.9,15.4,14.1,重庆市,两江新区,重庆市两江新区大竹林街道金科·中华坊紫园金科中华坊,5,0
"['拥有节能环保技术', '外商投资企业', '省级企业技术中心', '战略性新兴领域创新能力', '拥有发明专利', '专利授权量同领域前5%', '技术布局行业领先', '拥有工艺创新能力', '大学生就业贡献']",研发管培 - 嵌入式软件工程师（基础软件）,欧摩威汽车研发（重庆）,"['29.669421', '106.502957']",169890087,1-1.5万·13薪,重庆市-两江新区,硕士,在校生/应届生,外资（欧美）,汽车,1.76608E+12,9.2,13.8,11.5,重庆市,两江新区,重庆市两江新区康美街道金渝大道普洛斯(重庆)物流园,5,0
"['小巨人企业', '高新技术企业', '创新型中小企业', '专精特新企业', '经营年限全国同行前5%', 'B轮融资', '战略性新兴领域创新能力', '拥有高价值专利', '专利授权量同领域前10%', '技术布局行业领先', '拥有自主品牌', '大学生就业贡献']",软件算法设计工程师（地址：上海）（重庆）,苏州顺芯半导体,"['31.186858', '121.43842']",167879485,2.2-2.8万,上海市-徐汇区,硕士,在校生/应届生,民营,电子技术/半导体/集成电路,1.76709E+12,22,28,25,上海市,徐汇区,上海市徐汇区徐家汇街道华谊兄弟时尚(上海)文化传媒有限公司上海电影广场,5,0
"['拥有节能环保技术', '国企供应商', '知名品牌供应商', '高新技术企业', '国家企业技术中心', '海关高级认证', '经营年限全国同行前5%', '绝对控股1家公司', '战略性新兴领域创新能力', '拥有高价值专利', '专利授权量同领域前50', '技术布局行业领先', '拥有绿色低碳技术', '拥有工艺创新能力', '拥有绿色资质', '拥有自主品牌', '旗下品牌同行前5%', '全国多家直营店', '大学生就业贡献']",嵌入式软件开发工程师(CQ),联合汽车电子,"[29.690781, 106.593817]",167318976,1-2万,重庆市-重庆市,硕士,在校生/应届生,合资,汽车零配件,1.76175E+12,10,20,15,重庆市,重庆市,重庆市重庆市渝北经开区云枣路3号,5,0
['大学生就业贡献'],嵌入式工程师,重庆喜相连科技,"['29.563425', '106.467805']",169228545,5-7千,重庆市-沙坪坝区,大专,无需经验,民营,计算机软件,1.76719E+12,5,7,6,重庆市,沙坪坝区,重庆市沙坪坝区沙坪坝街道重庆大学重庆大学A校园,3,0
['大学生就业贡献'],嵌入式开发工程师助理,北京骐骥优才科技,"['29.649043', '106.572337']",169179748,6-9千·13薪,重庆市-两江新区,本科,1年及以上,民营,专业服务(咨询、人力资源、财会),1.76268E+12,5.5,8.3,6.9,重庆市,两江新区,重庆市两江新区鸳鸯街道湖云街16号重庆保利高尔夫球会,4,1
"['拥有节能环保技术', 'A股上市', '高新技术企业', '省级企业技术中心', '海关高级认证', '经营年限全国同行前20%', '定向增发融资', '绝对控股5家公司', '战略性新兴领域创新能力', '拥有高价值专利', '专利授权量同领域前500', '技术布局行业领先', '拥有绿色低碳技术', '拥有工艺创新能力', '拥有绿色资质', '拥有自主品牌', '大学生就业贡献']",嵌入式软件工程师（重庆）,浙江捷昌线性驱动科技,"['29.525223', '120.842252']",161965595,8千-1.6万,绍兴市-新昌县,本科,在校生/应届生,民营,制药/生物工程,1.76707E+12,8,16,12,浙江省,新昌县,浙江省绍兴市新昌县七星街道京福线新柴工业园,4,0
"['拥有节能环保技术', 'A股上市', '高新技术企业', '省级企业技术中心', '海关高级认证', '经营年限全国同行前20%', '定向增发融资', '绝对控股5家公司', '战略性新兴领域创新能力', '拥有高价值专利', '专利授权量同领域前500', '技术布局行业领先', '拥有绿色低碳技术', '拥有工艺创新能力', '拥有绿色资质', '拥有自主品牌', '大学生就业贡献']",嵌入式硬件开发(浙江绍兴)（重庆）,浙江捷昌线性驱动科技,"['29.525223', '120.842252']",168433163,8千-1.5万,绍兴市-新昌县,本科,在校生/应届生,民营,机械/设备/重工,1.75923E+12,8,15,11.5,浙江省,新昌县,浙江省绍兴市新昌县七星街道京福线新柴工业园,4,0
"['政府供应商', '高新技术企业', '科技型中小企业', '双软认证企业', '创新型中小企业', '经营年限全国同行前5%', '绝对控股1家公司', '战略性新兴领域创新能力', '拥有专利', '专利授权量同领域前40%', '技术布局行业领先', '拥有工艺创新能力', '拥有自主品牌', '大学生就业贡献']",嵌入式硬件工程师,上海颐安信息技术,"['29.590017', '106.559733']",170058014,7.5千-1.5万,重庆市-两江新区,本科,无需经验,民营,电子技术/半导体/集成电路,1.76715E+12,7.5,15,11.2,重庆市,两江新区,重庆市两江新区龙塔街道渝鲁大道庆业九寨印象,4,0
"['旗下品牌同行前5%', '拥有节能环保技术', '高新技术企业', '劳动保障诚信A级', 'B轮融资', '战略性新兴领域创新能力', '拥有发明专利', '专利授权量同领域前500', '技术布局行业领先', '拥有绿色低碳技术', '拥有工艺创新能力', '拥有绿色资质', '拥有自主品牌', '大学生就业贡献']",软硬件开发岗（重庆）,万向一二三股份,"['30.245892', '120.321338']",167792919,8千-1.3万,杭州市-萧山区,本科,在校生/应届生,民营,新能源,1.75675E+12,8,13,10.5,浙江省,萧山区,浙江省杭州市萧山区顺坝垦区装配式项目部,4,0
['大学生就业贡献'],嵌入式软件开发,上海柏巨电子科技,"['29.5114', '106.523002']",159477048,1.2-1.5万,重庆市-九龙坡区,本科,无需经验,民营,电子技术/半导体/集成电路,1.76668E+12,12,15,13.5,重庆市,九龙坡区,重庆市九龙坡区谢家湾街道斌鑫·丰泽园,4,0
"['拥有专利', '拥有节能环保技术', 'A股上市', '国企供应商', '经营年限全国同行前5%', '绝对控股4家公司', '战略性新兴领域创新能力', '专利授权量同领域前500', '技术布局行业领先', '拥有绿色低碳技术', '拥有工艺创新能力', '拥有自主品牌', '大学生就业贡献']",嵌入式软件工程师,中电科芯片技术,"['29.568996', '106.558434']",168531503,7千-1.4万,重庆市-两江新区,本科,1年及以上,国企,电子技术/半导体/集成电路,1.767E+12,7,14,10.5,重庆市,两江新区,重庆市两江新区五里店街道嘉陵江,4,1
"['拥有节能环保技术', '国企供应商', '知名品牌供应商', '高新技术企业', '国家企业技术中心', '海关高级认证', '经营年限全国同行前5%', '绝对控股1家公司', '战略性新兴领域创新能力', '拥有高价值专利', '专利授权量同领域前50', '技术布局行业领先', '拥有绿色低碳技术', '拥有工艺创新能力', '拥有绿色资质', '拥有自主品牌', '旗下品牌同行前5%', '全国多家直营店', '大学生就业贡献']",嵌入式自动化测试工程师(CQ),联合汽车电子,"[29.690781, 106.593817]",167318977,1-2万,重庆市-重庆市,硕士,在校生/应届生,合资,汽车零配件,1.76175E+12,10,20,15,重庆市,重庆市,重庆市重庆市渝北经开区云枣路3号,5,0
"['旗下品牌同行前5%', '拥有节能环保技术', '国企供应商', '知名品牌供应商', '高新技术企业', '省级企业技术中心', '杭州市2023年放心消费工厂', '上市企业供应商', '政府供应商', '守合同重信用企业', '劳动保障诚信A级', '经营年限全国同行前5%', '绝对控股10家公司', '战略性新兴领域创新能力', '拥有发明专利', '专利授权量同领域前50', '技术布局行业领先', '拥有工艺创新能力', '拥有绿色资质', '拥有自主品牌', '大学生就业贡献']",嵌入式工程师（重庆）,杭州科百特过滤器材,"['29.977379', '120.210071']",167876888,1-2万,杭州市-萧山区,本科,在校生/应届生,民营,制药/生物工程,1.75699E+12,10,20,15,浙江省,萧山区,浙江省杭州市萧山区河上镇祥河桥板桥村23号,4,0
"['高新技术企业', '科技型中小企业', '创新型中小企业', '专精特新企业', '经营年限全国同行前10%', '绝对控股2家公司', '战略性新兴领域创新能力', '拥有发明专利', '专利授权量同领域前40%', '拥有绿色资质', '拥有自主品牌', '大学生就业贡献']",智能产品开发工程师（讲师）,北京中科特瑞科技,"['29.364825', '106.544946']",169854380,9千-1.1万,重庆市-巴南区,本科,1年及以上,民营,计算机软件,1.76596E+12,9,11,10,重庆市,巴南区,重庆市巴南区龙洲湾街道德裕路,4,1
['大学生就业贡献'],嵌入式工程师,重庆中言云电子设备,"['29.570264', '106.57']",169599107,6-9千·13薪,重庆市-两江新区,大专,无需经验,民营,电子技术/半导体/集成电路,1.76467E+12,5.5,8.3,6.9,重庆市,两江新区,重庆市两江新区江北城街道金沙门路47号钻石广场,3,0
