公司标签,职位名称,公司名称,经纬度,jobid,薪资,城市,学历要求,经验要求,公司性质,行业,发布时间,薪资下限(k),薪资上限(k),平均薪资(k),省份,区域,详细地址,学历等级,经验年限
[],电子工程师助理,四川志辰聚友网络科技,"['30.793696', '103.904181']",168190425,6-8千,成都-郫都区,大专,无需经验,民营,机械/设备/重工,2025-11-12 09:56:36,6.0,8.0,7.0,四川省,郫都区,四川省成都市郫都区郫筒街道四季·豪廷,3.0,0.0
"['2023年营收同行前50%', '大学生就业贡献']",fpga工程师（实习生）,四川纳贝卓科技,"['30.600939', '104.069084']",165006374,4-6千,成都-高新区,本科,无需经验,民营,计算机软件,2025-12-31 08:53:50,4.0,6.0,5.0,四川省,武侯区,四川省成都市武侯区桂溪街道天仁南街304号大鼎世纪广场3栋,4.0,0.0
['大学生就业贡献'],自动化软件测试  不加班,成都志合信蒙科技,"['30.653404', '104.096611']",168466812,6千-1.2万,成都-锦江区,大专,无需经验,民营,电子技术/半导体/集成电路,2025-12-29 10:27:44,6.0,12.0,9.0,四川省,成华区,四川省成都市成华区猛追湾街道猛追湾望平社区,3.0,0.0
['大学生就业贡献'],测试工程师（实习生）,成都蜀智云创科技,"['30.610781', '103.985947']",164096320,130元/天,成都-武侯区,大专,在校生/应届生,民营,电子技术/半导体/集成电路,2025-12-31 10:11:43,2.9,2.9,2.9,四川省,武侯区,四川省成都市武侯区簇桥街道智达二路33号玲珑郡,3.0,0.0
[],电子设备测试工程师助理（小白有师傅带）,四川志辰聚友网络科技,"['30.593276', '104.219417']",167795318,7-9千·13薪,成都-龙泉驿区,大专,无需经验,民营,电子技术/半导体/集成电路,2025-12-01 09:37:46,6.5,8.3,7.4,四川省,龙泉驿区,四川省成都市龙泉驿区东安街道肖家堰,3.0,0.0
['大学生就业贡献'],硬件助理工程师,成都蜀智云创科技,"['30.610781', '103.985947']",166695445,4-7千,成都-武侯区,大专,无需经验,民营,电子技术/半导体/集成电路,2025-12-31 10:11:43,4.0,7.0,5.5,四川省,武侯区,四川省成都市武侯区簇桥街道智达二路33号玲珑郡,3.0,0.0
['大学生就业贡献'],软件测试  接受实习,成都志合信蒙科技,"['30.653404', '104.096611']",169949346,7千-1.2万,成都-锦江区,大专,无需经验,民营,电子技术/半导体/集成电路,2025-12-29 10:22:48,7.0,12.0,9.5,四川省,成华区,四川省成都市成华区猛追湾街道猛追湾望平社区,3.0,0.0
['大学生就业贡献'],上五休二-硬件技术助理,成都蜀智云创科技,"['30.610781', '103.985947']",165404885,4-8千,成都-武侯区,大专,无需经验,民营,电子技术/半导体/集成电路,2025-12-31 10:11:43,4.0,8.0,6.0,四川省,武侯区,四川省成都市武侯区簇桥街道智达二路33号玲珑郡,3.0,0.0
['大学生就业贡献'],电子工程师,成都风雨兴科技,"['30.645643', '104.033027']",169479372,5千-1万,成都,大专,无需经验,民营,电子技术/半导体/集成电路,2025-12-25 10:42:35,5.0,10.0,7.5,四川省,武侯区,四川省成都市武侯区浆洗街街道双楠路锦宏·嘉华苑,3.0,0.0
"['上市企业供应商', '旗下品牌同行前40%', '知名品牌供应商', '拥有绿色资质', '拥有节能环保技术', '上市企业子公司', '高新技术企业', '国企供应商', '经营年限全国同行前5%', '战略投资融资', '战略性新兴领域创新能力', '拥有高价值专利', '专利授权量同领域前5%', '技术布局行业领先', '拥有绿色低碳技术', '拥有工艺创新能力', '拥有自主品牌', '大学生就业贡献']",导航信息处理工程师（嵌入式）（校招）,成都国星通信,"['30.739093', '103.975585']",167723770,22-26万/年,成都,硕士,无需经验,已上市,通信/电信/网络设备,2025-12-18 09:46:01,18.3,21.7,20.0,四川省,郫都区,四川省成都市郫都区合作街道萃峰国际·海棠湾成都高新技术产业开发区(西区),5.0,0.0
['大学生就业贡献'],电子工程师（初级/中级）,北京智链元芯科技,"['30.658944', '104.08633']",168573117,7千-1.3万·13薪,成都-锦江区,本科,1年及以上,民营,电子技术/半导体/集成电路,2025-10-13 11:54:41,6.5,12.0,9.2,四川省,锦江区,四川省成都市锦江区书院街街道思维源邸,4.0,1.0
['大学生就业贡献'],硬件工程师助理,成都风雨兴科技,"['30.645643', '104.033027']",157303280,5千-1万,成都,大专,无需经验,民营,电子技术/半导体/集成电路,2025-12-31 11:16:39,5.0,10.0,7.5,四川省,武侯区,四川省成都市武侯区浆洗街街道双楠路锦宏·嘉华苑,3.0,0.0
"['旗下品牌同行前15%', '省级工程技术研究中心', '拥有节能环保技术', '知名品牌供应商', '高新技术企业', '小巨人企业', '国家知识产权优势企业', '双软认证企业', '央企供应商', '经营年限全国同行前20%', '深创投投资', 'B轮融资', '绝对控股9家公司', '市县级政府引导基金投资', '战略性新兴领域创新能力', '拥有发明专利', '专利授权量同领域前5%', '技术布局行业领先', '拥有绿色低碳技术', '拥有工艺创新能力', '拥有绿色资质', '拥有自主品牌', '大学生就业贡献']",软件测试工程师,深圳库博能源,"['30.410441', '104.117638']",166655021,3-4千·16薪,成都-天府新区,本科,无需经验,民营,新能源,2025-12-19 10:46:08,2.2,3.0,2.6,四川省,双流区,四川省成都市双流区兴隆街道智谷绿道篮球场,4.0,0.0
"['国企供应商', '劳动保障诚信A级', '技术布局行业领先', '专利授权量同领域前50%', '国有企业', '上市企业子公司', '经营年限全国同行前5%', '绝对控股13家公司', '战略性新兴领域创新能力', '拥有专利', '拥有工艺创新能力', '拥有自主品牌', '大学生就业贡献']",嵌入式软件工程师/功率研发工程师/变频工程师（重庆）,中冶赛迪集团,"['29.647317', '106.581878']",169632295,1-2万,重庆-渝北区,硕士,在校生/应届生,国企,机械/设备/重工,2025-12-03 15:25:07,10.0,20.0,15.0,重庆市,两江新区,重庆市两江新区宝圣湖街道万科金域蓝湾恒运·青河湾,5.0,0.0
['大学生就业贡献'],初级嵌入式开发工程师,重庆宇树临风科技,"['29.541092', '106.504529']",151753254,4-6千,重庆-九龙坡区,大专,无需经验,民营,计算机软件,2025-12-30 17:46:03,4.0,6.0,5.0,重庆市,渝中区,重庆市渝中区石油路街道渝中区石油路街道治安岗亭恒大名都,3.0,0.0
"['拥有节能环保技术', '外商投资企业', '经营年限全国同行前5%', '绝对控股8家公司', '战略性新兴领域创新能力', '拥有国际专利', '专利授权量同领域前5%', '技术布局行业领先', '拥有绿色低碳技术', '拥有工艺创新能力', '拥有自主品牌', '大学生就业贡献']",研发管培 - 嵌入式软件工程师（重庆-基础软件）,大陆投资（中国）,"['29.668777', '106.502775']",168327648,1-1.2万,重庆-渝北区,硕士,无需经验,外资（欧美）,汽车零配件,2025-12-18 16:08:07,10.0,12.0,11.0,重庆市,两江新区,重庆市两江新区康美街道礼仁立交普洛斯(重庆)物流园,5.0,0.0
"['小巨人企业', '高新技术企业', '创新型中小企业', '专精特新企业', '经营年限全国同行前5%', 'B轮融资', '战略性新兴领域创新能力', '拥有高价值专利', '专利授权量同领域前10%', '技术布局行业领先', '拥有自主品牌', '大学生就业贡献']",嵌入式软件工程师（地点：上海）（重庆）,苏州顺芯半导体,"['31.186858', '121.43842']",161144181,1.4-2.2万,上海-徐汇区,本科,在校生/应届生,民营,电子技术/半导体/集成电路,2025-12-30 09:05:18,14.0,22.0,18.0,上海市,徐汇区,上海市徐汇区徐家汇街道华谊兄弟时尚(上海)文化传媒有限公司上海电影广场,4.0,0.0
"['知名品牌供应商', '省级企业技术中心', '小巨人企业', '拥有节能环保技术', '国有企业', '创新型中小企业', '专精特新企业', '国企供应商', '经营年限全国同行前5%', 'B轮融资', '省级政府引导基金投资', '战略性新兴领域创新能力', '拥有高价值专利', '专利授权量同领域前5%', '技术布局行业领先', '拥有绿色低碳技术', '拥有工艺创新能力', '拥有绿色资质', '拥有自主品牌', '旗下品牌同行前20%', '大学生就业贡献']",嵌入式软件工程师,重庆集诚汽车电子,"['29.536124', '106.686507']",169932139,1-1.4万·13薪,重庆-南岸区,硕士,在校生/应届生,国企,汽车,2025-12-22 14:52:43,9.2,12.9,11.1,重庆市,南岸区,重庆市南岸区长生桥镇苦溪河,5.0,0.0
"['拥有绿色低碳技术', '2024年专利授权量同比高速增长', 'A股上市', '发债企业', '高新技术企业', '专精特新企业', '经营年限全国同行前10%', '深创投投资', '绝对控股21家公司', '国家级政府引导基金投资', '战略性新兴领域创新能力', '拥有高价值专利', '专利授权量同领域前50', '技术布局行业领先', '拥有工艺创新能力', '拥有绿色资质', '拥有自主品牌', '旗下品牌同行前5%', '全国多家直营店', '大学生就业贡献']",2026届睿创重庆校招-嵌入式软件开发工程师,烟台睿创微纳技术,"['29.616668', '106.515704']",169271616,1.5-1.8万·14薪,重庆-渝北区,硕士,在校生/应届生,已上市,电子技术/半导体/集成电路,2025-11-13 13:41:20,12.9,15.4,14.1,重庆市,两江新区,重庆市两江新区大竹林街道金科·中华坊紫园金科中华坊,5.0,0.0
"['拥有节能环保技术', '外商投资企业', '经营年限全国同行前5%', '绝对控股8家公司', '战略性新兴领域创新能力', '拥有国际专利', '专利授权量同领域前5%', '技术布局行业领先', '拥有绿色低碳技术', '拥有工艺创新能力', '拥有自主品牌', '大学生就业贡献']",研发管培 - 嵌入式软件工程师（重庆-功能软件）,大陆投资（中国）,"['29.668777', '106.502775']",168347244,1-1.2万,重庆-渝北区,硕士,无需经验,外资（欧美）,汽车零配件,2025-12-18 16:08:02,10.0,12.0,11.0,重庆市,两江新区,重庆市两江新区康美街道礼仁立交普洛斯(重庆)物流园,5.0,0.0
"['小巨人企业', '高新技术企业', '创新型中小企业', '专精特新企业', '经营年限全国同行前5%', 'B轮融资', '战略性新兴领域创新能力', '拥有高价值专利', '专利授权量同领域前10%', '技术布局行业领先', '拥有自主品牌', '大学生就业贡献']",应用工程师（地点：深圳）（重庆）,苏州顺芯半导体,"['22.539249', '113.960349']",161144018,1.4-1.9万,深圳-南山区,本科,在校生/应届生,民营,电子技术/半导体/集成电路,2025-12-30 09:05:15,14.0,19.0,16.5,广东省,南山区,广东省深圳市南山区沙河街道沙河高尔夫球会,4.0,0.0
"['拥有节能环保技术', '国企供应商', '知名品牌供应商', '高新技术企业', '国家企业技术中心', '海关高级认证', '经营年限全国同行前5%', '绝对控股1家公司', '战略性新兴领域创新能力', '拥有高价值专利', '专利授权量同领域前50', '技术布局行业领先', '拥有绿色低碳技术', '拥有工艺创新能力', '拥有绿色资质', '拥有自主品牌', '旗下品牌同行前5%', '全国多家直营店', '大学生就业贡献']",跨域控制匹配工程师(CQ),联合汽车电子,"['29.764041', '106.646783']",169080039,1-1.5万,重庆,硕士,在校生/应届生,合资,汽车零配件,2025-11-04 16:14:01,10.0,15.0,12.5,重庆市,两江新区,重庆市两江新区双凤桥街道空港大道633号重庆长安望江工业集团有限公司,5.0,0.0
"['2024年专利授权量同比高速增长', '拥有高价值专利', '拥有绿色资质', '拥有节能环保技术', '知名品牌供应商', '上市企业供应商', '上市企业子公司', '高新技术企业', '双软认证企业', '专精特新企业', '央企供应商', '政府供应商', '守合同重信用企业', '经营年限全国同行前15%', '绝对控股4家公司', '战略性新兴领域创新能力', '技术布局行业领先', '拥有工艺创新能力', '拥有自主品牌', '大学生就业贡献']",研发先锋计划（创新工程师的孵化器）（重庆）,浙江涵普电力科技,"['30.554996', '120.950699']",168852668,5-8千·13薪,嘉兴-海盐县,本科,在校生/应届生,民营,电气/电力/水利,2025-11-14 15:09:16,4.6,7.4,6.0,浙江省,海盐县,浙江省嘉兴市海盐县武原街道新桥北路394号,4.0,0.0
"['拥有节能环保技术', '外商投资企业', '省级企业技术中心', '战略性新兴领域创新能力', '拥有发明专利', '专利授权量同领域前5%', '技术布局行业领先', '拥有工艺创新能力', '大学生就业贡献']",研发管培-嵌入式软件工程师（功能软件）,欧摩威汽车研发（重庆）,"['29.669421', '106.502957']",169890236,1-1.5万·13薪,重庆-渝北区,硕士,在校生/应届生,外资（欧美）,汽车,2025-12-18 16:27:36,9.2,13.8,11.5,重庆市,两江新区,重庆市两江新区康美街道金渝大道普洛斯(重庆)物流园,5.0,0.0
"['小巨人企业', '高新技术企业', '创新型中小企业', '专精特新企业', '经营年限全国同行前5%', 'B轮融资', '战略性新兴领域创新能力', '拥有高价值专利', '专利授权量同领域前10%', '技术布局行业领先', '拥有自主品牌', '大学生就业贡献']",应用工程师（地点：上海）（重庆）,苏州顺芯半导体,"['31.186858', '121.43842']",161144060,1.4-1.9万,上海-徐汇区,本科,在校生/应届生,民营,电子技术/半导体/集成电路,2025-12-30 09:05:16,14.0,19.0,16.5,上海市,徐汇区,上海市徐汇区徐家汇街道华谊兄弟时尚(上海)文化传媒有限公司上海电影广场,4.0,0.0
